3.464000000000000065e-03,9.064058000000002721e+03
6.928000000000000130e-03,3.613937999999999738e+04
1.039199999999999846e-02,8.105604000000000815e+04
1.385600000000000026e-02,1.436387600000000093e+05
1.731999999999999859e-02,2.237136000000000349e+05
2.078399999999999692e-02,3.211200000000000000e+05
2.424799999999999872e-02,4.356751000000000349e+05
2.771200000000000052e-02,5.672228000000000466e+05
3.117599999999999885e-02,7.155624000000001397e+05
3.463999999999999718e-02,8.805601000000000931e+05
3.810399999999999898e-02,1.062037500000000000e+06
4.156799999999999384e-02,1.259816199999999953e+06
4.503199999999999564e-02,1.473740100000000093e+06
4.849599999999999744e-02,1.703630800000000047e+06
5.195999999999999924e-02,1.949309900000000140e+06
5.542400000000000104e-02,2.210665899999999907e+06
5.888799999999999590e-02,2.487565000000000000e+06
6.235199999999999770e-02,2.779695000000000000e+06
6.581599999999999950e-02,3.086766000000000466e+06
6.927999999999999436e-02,3.409224000000000000e+06
7.274400000000000310e-02,3.746177000000000466e+06
7.620799999999999796e-02,4.097848000000000000e+06
7.967200000000000670e-02,4.464237000000000000e+06
8.313599999999998769e-02,4.844674999999999069e+06
8.659999999999999643e-02,5.239385000000000000e+06
9.006399999999999129e-02,5.648144000000000000e+06
9.352800000000000002e-02,6.070729000000000000e+06
9.699199999999999489e-02,6.506917000000000000e+06
1.004599999999999937e-01,6.956708000000000000e+06
1.039199999999999985e-01,7.419879000000000931e+06
1.073800000000000171e-01,7.896429999999999069e+06
1.108500000000000041e-01,8.385915000000000000e+06
1.143100000000000088e-01,8.888111000000000000e+06
1.177799999999999958e-01,9.403241000000000000e+06
1.212400000000000005e-01,9.930859000000000000e+06
1.247000000000000192e-01,1.047118800000000000e+07
1.281700000000000061e-01,1.102355900000000000e+07
1.316299999999999970e-01,1.158797200000000000e+07
1.350999999999999979e-01,1.216442700000000186e+07
1.385599999999999887e-01,1.275292400000000000e+07
1.420200000000000073e-01,1.335279400000000000e+07
1.454900000000000082e-01,1.396425999999999814e+07
1.489499999999999991e-01,1.458709900000000000e+07
1.524199999999999999e-01,1.522131100000000000e+07
1.558800000000000185e-01,1.586622700000000000e+07
1.593400000000000094e-01,1.652229300000000000e+07
1.628100000000000103e-01,1.718906300000000000e+07
1.662700000000000289e-01,1.786653700000000373e+07
1.697400000000000020e-01,1.855449200000000000e+07
1.732000000000000206e-01,1.925248200000000000e+07
1.766600000000000115e-01,1.996095300000000000e+07
1.801300000000000123e-01,2.067923600000000000e+07
1.835900000000000309e-01,2.140755400000000000e+07
1.870600000000000041e-01,2.214546100000000000e+07
1.905200000000000227e-01,2.289318000000000000e+07
1.939800000000000135e-01,2.364915000000000000e+07
1.974500000000000144e-01,2.441627000000000000e+07
2.009100000000000330e-01,2.519231000000000000e+07
2.043800000000000061e-01,2.597727000000000373e+07
2.078399999999999970e-01,2.676892000000000000e+07
2.113000000000000156e-01,2.757172000000000000e+07
2.147700000000000164e-01,2.838344000000000000e+07
2.182300000000000351e-01,2.920185000000000373e+07
2.217000000000000082e-01,3.002918000000000000e+07
2.251599999999999990e-01,3.086543000000000000e+07
2.286200000000000176e-01,3.170837000000000373e+07
2.320900000000000185e-01,3.256023000000000000e+07
2.355500000000000371e-01,3.341878000000000000e+07
2.390200000000000102e-01,3.428625000000000745e+07
2.424800000000000011e-01,3.516041000000000000e+07
2.459400000000000197e-01,3.604126000000000000e+07
2.494100000000000206e-01,3.693103000000000000e+07
2.528700000000000392e-01,3.782526000000000000e+07
2.563400000000000123e-01,3.872841000000000000e+07
2.597999999999999754e-01,3.963825000000000745e+07
2.632599999999999940e-01,4.055478000000000745e+07
2.667300000000000226e-01,4.147800000000000745e+07
2.701900000000000412e-01,4.240568000000000000e+07
2.736600000000000144e-01,4.334228000000000000e+07
2.771199999999999775e-01,4.428334000000000000e+07
2.805799999999999961e-01,4.523109000000000745e+07
2.840500000000000247e-01,4.618553000000000000e+07
2.875100000000000433e-01,4.714443000000000000e+07
2.909800000000000164e-01,4.810779000000000745e+07
2.944399999999999795e-01,4.908007000000000000e+07
2.978999999999999981e-01,5.005458000000000745e+07
3.013700000000000268e-01,5.103578000000000745e+07
3.048299999999999899e-01,5.202144000000000745e+07
3.083000000000000185e-01,5.301156000000000745e+07
3.117600000000000371e-01,5.400837000000000000e+07
3.152200000000000557e-01,5.500964000000000000e+07
3.186900000000000288e-01,5.601314000000000000e+07
3.221499999999999919e-01,5.702333000000000745e+07
3.256200000000000205e-01,5.803798000000000000e+07
3.290800000000000392e-01,5.905486000000000000e+07
3.325400000000000578e-01,6.007843000000000745e+07
3.360100000000000309e-01,6.110423000000000745e+07
3.394699999999999940e-01,6.213449000000000745e+07
3.429400000000000226e-01,6.316698000000000000e+07
3.464000000000000412e-01,6.420393000000001490e+07
3.498600000000000598e-01,6.524534000000000000e+07
3.533300000000000329e-01,6.628898000000000745e+07
3.567899999999999960e-01,6.733708000000000000e+07
3.602600000000000247e-01,6.838741000000000000e+07
3.637200000000000433e-01,6.944220000000000000e+07
3.671800000000000619e-01,7.049699000000000000e+07
3.706500000000000350e-01,7.155624000000001490e+07
3.741099999999999981e-01,7.261772000000001490e+07
3.775800000000000267e-01,7.368366000000000000e+07
3.810400000000000453e-01,7.474960000000000000e+07
3.845000000000000639e-01,7.582000000000000000e+07
3.879700000000000371e-01,7.689040000000000000e+07
3.914300000000000002e-01,7.796303000000000000e+07
3.949000000000000288e-01,7.904012000000000000e+07
3.983600000000000474e-01,8.011721000000000000e+07
4.018200000000000660e-01,8.119653000000000000e+07
4.052900000000000391e-01,8.227585000000000000e+07
4.087500000000000577e-01,8.335740000000000000e+07
4.122200000000000308e-01,8.444118000000000000e+07
4.156799999999999939e-01,8.552719000000001490e+07
4.191400000000000126e-01,8.661320000000000000e+07
4.226099999999999857e-01,8.769921000000000000e+07
4.260700000000000043e-01,8.878745000000000000e+07
4.295400000000000329e-01,8.987792000000001490e+07
4.330000000000000515e-01,9.096616000000001490e+07
4.364600000000000701e-01,9.205663000000000000e+07
4.399300000000000432e-01,9.314709999999998510e+07
4.433900000000000619e-01,9.423980000000000000e+07
4.468600000000000350e-01,9.533027000000000000e+07
4.503199999999999981e-01,9.642297000000001490e+07
4.537800000000000167e-01,9.751344000000000000e+07
4.572499999999999898e-01,9.860614000000000000e+07
4.607100000000000084e-01,9.969884000000000000e+07
4.641800000000000370e-01,1.007893100000000149e+08
4.676400000000000556e-01,1.018820100000000000e+08
4.711000000000000743e-01,1.029724800000000149e+08
4.745700000000000474e-01,1.040629500000000000e+08
4.780300000000000660e-01,1.051534200000000000e+08
4.815000000000000391e-01,1.062416600000000000e+08
4.849600000000000022e-01,1.073299000000000000e+08
4.884200000000000208e-01,1.084181400000000000e+08
4.918899999999999939e-01,1.095041500000000000e+08
4.953500000000000125e-01,1.105901600000000000e+08
4.988200000000000411e-01,1.116739400000000000e+08
5.022800000000000598e-01,1.127577200000000000e+08
5.057400000000000784e-01,1.138392700000000000e+08
5.092100000000000515e-01,1.149185899999999851e+08
5.126699999999999591e-01,1.159956800000000149e+08
5.161400000000000432e-01,1.170727700000000149e+08
5.195999999999999508e-01,1.181476300000000000e+08
