1.299942224413244958e+02,-9.749999999999999778e-01,1.857643045797492990e-04,4.032732577953845941e-04,0.000000000000000000e+00,1.692973682743434502e-04,4.019166677228583882e-04,0.000000000000000000e+00
1.460686320364988831e+02,-9.749999999999999778e-01,1.673184292588721404e-04,3.521196545671840053e-04,0.000000000000000000e+00,1.504114594023862569e-04,3.515734302498525537e-04,0.000000000000000000e+00
1.641307195375129879e+02,-9.749999999999999778e-01,1.485877052016428414e-04,3.045907105668887310e-04,0.000000000000000000e+00,1.318870729384431469e-04,3.044554087955795522e-04,0.000000000000000000e+00
1.844262708585534654e+02,-9.749999999999999778e-01,1.301445293245581225e-04,2.610764429058818432e-04,0.000000000000000000e+00,1.141678380208413528e-04,2.610704777052282586e-04,0.000000000000000000e+00
2.072314645219029501e+02,-9.749999999999999778e-01,1.124654861587081136e-04,2.217851522512853419e-04,0.000000000000000000e+00,9.759672009432821980e-05,2.217262236187090240e-04,0.000000000000000000e+00
2.328566298498196545e+02,-9.749999999999999778e-01,9.592002432044014198e-05,1.867669818401388891e-04,0.000000000000000000e+00,8.241499240689060700e-05,1.865522052972381790e-04,0.000000000000000000e+00
2.616504698748821056e+02,-9.749999999999999778e-01,8.076855704116096997e-05,1.559407743742080414e-04,0.000000000000000000e+00,6.876800631605968451e-05,1.555272701400545621e-04,0.000000000000000000e+00
2.940048064334707760e+02,-9.749999999999999778e-01,6.716836206006465964e-05,1.291220250190506754e-04,0.000000000000000000e+00,5.671598917179704552e-05,1.285092384537887095e-04,0.000000000000000000e+00
3.303599120128339450e+02,-9.749999999999999778e-01,5.518524090348547484e-05,1.060501113854210581e-04,0.000000000000000000e+00,4.624801642476775014e-05,1.052646604184859848e-04,0.000000000000000000e+00
3.712105009066360708e+02,-9.749999999999999778e-01,4.480879240558139303e-05,8.641341940441447835e-05,0.000000000000000000e+00,3.729742838392230777e-05,8.549684422380857281e-05,0.000000000000000000e+00
4.171124612056516412e+02,-9.749999999999999778e-01,3.596930201932555150e-05,6.987142746174220020e-05,0.000000000000000000e+00,2.975722996595369266e-05,6.887087918307048529e-05,0.000000000000000000e+00
4.686904192314192414e+02,-9.749999999999999778e-01,2.855456942111046420e-05,5.607322144670272784e-05,0.000000000000000000e+00,2.349435919355053625e-05,5.503488012507487298e-05,0.000000000000000000e+00
5.266462393484280256e+02,-9.749999999999999778e-01,2.242541129256036940e-05,4.467226444196243621e-05,0.000000000000000000e+00,1.836207908186159149e-05,4.363712022935032242e-05,0.000000000000000000e+00
5.917685748188819161e+02,-9.749999999999999778e-01,1.742901225482402594e-05,3.533752256317687049e-05,0.000000000000000000e+00,1.421009250584049463e-05,3.433907586993424773e-05,0.000000000000000000e+00
6.649435996665046105e+02,-9.749999999999999778e-01,1.340969968875272880e-05,2.776124915344137210e-05,0.000000000000000000e+00,1.089227042481858721e-05,2.682467026563155712e-05,0.000000000000000000e+00
7.471670675868082299e+02,-9.749999999999999778e-01,1.021705210186435622e-05,2.166385724442720332e-05,0.000000000000000000e+00,8.272105019682814923e-06,2.080617529574685162e-05,0.000000000000000000e+00
8.395578619995112604e+02,-9.749999999999999778e-01,7.711498971212444716e-06,1.679637434566319147e-05,0.000000000000000000e+00,6.226147914991258458e-06,1.602732303178656926e-05,0.000000000000000000e+00
9.433732216299773654e+02,-9.749999999999999778e-01,5.767731088104582279e-06,1.294098657762928383e-05,0.000000000000000000e+00,4.645775880273477522e-06,1.226420517850869260e-05,0.000000000000000000e+00
1.060025848806882323e+03,-9.749999999999999778e-01,4.276323638947033255e-06,9.910154199099115543e-06,0.000000000000000000e+00,3.437653962267576650e-06,9.324516232869049719e-06,0.000000000000000000e+00
1.191103133283006855e+03,-9.749999999999999778e-01,3.143995040384964295e-06,7.544730368199384773e-06,0.000000000000000000e+00,2.523253006453816157e-06,7.045640822265781993e-06,0.000000000000000000e+00
1.338388753173756413e+03,-9.749999999999999778e-01,2.292900580486699716e-06,5.711450592120743485e-06,0.000000000000000000e+00,1.837739012903151057e-06,5.292011540492398297e-06,0.000000000000000000e+00
1.503886946955410167e+03,-9.749999999999999778e-01,1.659308137441697313e-06,4.300090700912896811e-06,0.000000000000000000e+00,1.328498048297906971e-06,3.952082139987725477e-06,0.000000000000000000e+00
1.689849786812456841e+03,-9.749999999999999778e-01,1.191938011316644317e-06,3.220522977378794128e-06,0.000000000000000000e+00,9.535022290594575777e-07,2.935180700037626210e-06,0.000000000000000000e+00
1.898807824465263138e+03,-9.749999999999999778e-01,8.501811384686155839e-07,2.399837771061406701e-06,0.000000000000000000e+00,6.796665034222193131e-07,2.168434103449596198e-06,0.000000000000000000e+00
2.133604526501410874e+03,-9.749999999999999778e-01,6.023470561887574327e-07,1.779644127214095156e-06,0.000000000000000000e+00,4.812968717881141100e-07,1.593892121460735106e-06,0.000000000000000000e+00
2.397434967801076255e+03,-9.749999999999999778e-01,4.240392036388493463e-07,1.313618779954815823e-06,0.000000000000000000e+00,3.386903986969830576e-07,1.165928000592782095e-06,0.000000000000000000e+00
2.693889309590172616e+03,-9.749999999999999778e-01,2.967122528780761005e-07,9.653382962448449318e-07,0.000000000000000000e+00,2.369163655841441515e-07,8.489526302065677774e-07,0.000000000000000000e+00
3.027001653763461491e+03,-9.749999999999999778e-01,2.064341607537415909e-07,7.064034783619786195e-07,0.000000000000000000e+00,1.647855873186466361e-07,6.154501837527725773e-07,0.000000000000000000e+00
3.401304938279252838e+03,-9.749999999999999778e-01,1.428534147605763026e-07,5.148471721160625121e-07,0.000000000000000000e+00,1.140000465741615975e-07,4.443230861889439556e-07,0.000000000000000000e+00
3.821892620633118895e+03,-9.749999999999999778e-01,9.835784907146818774e-08,3.738050341490627858e-07,0.000000000000000000e+00,7.846611155083315051e-08,3.195215704613544637e-07,0.000000000000000000e+00
4.294487988789272094e+03,-9.749999999999999778e-01,6.740360380583057977e-08,2.704222202877412894e-07,0.000000000000000000e+00,5.375021279283632131e-08,2.289262632128529962e-07,0.000000000000000000e+00
4.825522042741278710e+03,-9.749999999999999778e-01,4.598956167982868241e-08,1.949661066810110627e-07,0.000000000000000000e+00,3.665463122434779124e-08,1.634496498908408776e-07,0.000000000000000000e+00
5.422221006501586089e+03,-9.749999999999999778e-01,3.125243378533303243e-08,1.401149523655777977e-07,0.000000000000000000e+00,2.489188506687470890e-08,1.163226030828286830e-07,0.000000000000000000e+00
6.092704661368674351e+03,-9.749999999999999778e-01,2.115939267870563358e-08,1.003939563717845234e-07,0.000000000000000000e+00,1.683823791425496863e-08,8.253435780772188453e-08,0.000000000000000000e+00
6.846096838574657340e+03,-9.749999999999999778e-01,1.427787894498111885e-08,7.173274984604958227e-08,0.000000000000000000e+00,1.134945674396474675e-08,5.839757204260769659e-08,0.000000000000000000e+00
7.692649574879138527e+03,-9.749999999999999778e-01,9.605316869011288789e-09,5.112146801763068831e-08,0.000000000000000000e+00,7.624699642248460533e-09,4.121382858915289206e-08,0.000000000000000000e+00
8.643882620598269568e+03,-9.749999999999999778e-01,6.444564314336313099e-09,3.634579585469075129e-08,0.000000000000000000e+00,5.107040436612287252e-09,2.901870908983224452e-08,0.000000000000000000e+00
9.712740198471166877e+03,-9.749999999999999778e-01,4.313756772114097958e-09,2.578452771707989885e-08,0.000000000000000000e+00,3.411492325490031401e-09,2.038914338277970522e-08,0.000000000000000000e+00
1.091376714651273869e+04,-9.749999999999999778e-01,2.881670584870076041e-09,1.825607509520495371e-08,0.000000000000000000e+00,2.273409668026085141e-09,1.429895957380912573e-08,0.000000000000000000e+00
1.226330684177564399e+04,-9.749999999999999778e-01,1.921790141881096024e-09,1.290291935462711408e-08,0.000000000000000000e+00,1.511815746013848833e-09,1.001136436611294624e-08,0.000000000000000000e+00
1.377972359833556766e+04,-9.749999999999999778e-01,1.279932005245607380e-09,9.105210522724015022e-09,0.000000000000000000e+00,1.003546590806523454e-09,6.999455759724916821e-09,0.000000000000000000e+00
1.548365256585499083e+04,-9.749999999999999778e-01,8.515957935026038643e-10,6.416564176591035695e-09,0.000000000000000000e+00,6.651558044403045063e-10,4.887831854808520672e-09,0.000000000000000000e+00
1.739828052930362173e+04,-9.749999999999999778e-01,5.662290520795928836e-10,4.516632315156126224e-09,0.000000000000000000e+00,4.403378893542163847e-10,3.409950114739226341e-09,0.000000000000000000e+00
1.954966143091259437e+04,-9.749999999999999778e-01,3.763649593762678714e-10,3.176257324684236132e-09,0.000000000000000000e+00,2.912428077756252292e-10,2.377159823318374938e-09,0.000000000000000000e+00
2.196707090793235329e+04,-9.749999999999999778e-01,2.501675477644872883e-10,2.232001443856839983e-09,0.000000000000000000e+00,1.925131941836959647e-10,1.656327183385846969e-09,0.000000000000000000e+00
2.468340467068651196e+04,-9.749999999999999778e-01,1.663427496598874127e-10,1.567617903614911381e-09,0.000000000000000000e+00,1.272130262811291134e-10,1.153745641679146542e-09,0.000000000000000000e+00
2.773562614198417941e+04,-9.749999999999999778e-01,1.106813016207815698e-10,1.100631689975385001e-09,0.000000000000000000e+00,8.406169024606339252e-11,8.036168191489327499e-10,0.000000000000000000e+00
3.116526944929430101e+04,-9.749999999999999778e-01,7.372053491359782853e-11,7.726609583361447406e-10,0.000000000000000000e+00,5.556352089325125313e-11,5.598372169414530788e-10,0.000000000000000000e+00
3.501900461431705480e+04,-9.749999999999999778e-01,4.916917225743788072e-11,5.424630773104059799e-10,0.000000000000000000e+00,3.674820743363859359e-11,3.901639354497367322e-10,0.000000000000000000e+00
3.934927263095845410e+04,-9.749999999999999778e-01,3.284988679390174751e-11,3.809559494207150226e-10,0.000000000000000000e+00,2.432579139370591677e-11,2.720845570287782010e-10,0.000000000000000000e+00
4.421499907374486793e+04,-9.749999999999999778e-01,2.199164818452661534e-11,2.676651329654706053e-10,0.000000000000000000e+00,1.612173843288171880e-11,1.899025861644889408e-10,0.000000000000000000e+00
4.968239594734387356e+04,-9.749999999999999778e-01,1.475743789447289241e-11,1.881960097458335226e-10,0.000000000000000000e+00,1.070041182903907475e-11,1.326865452090399649e-10,0.000000000000000000e+00
5.582586268862700672e+04,-9.749999999999999778e-01,9.929783817293229632e-12,1.324401578235906395e-10,0.000000000000000000e+00,7.114796790542309405e-12,9.283050620613214096e-11,0.000000000000000000e+00
6.272899858196243440e+04,-9.749999999999999778e-01,6.701787117270373828e-12,9.330582140228191701e-11,0.000000000000000000e+00,4.740537099521081262e-12,6.504608766128355076e-11,0.000000000000000000e+00
7.048574036451903521e+04,-9.749999999999999778e-01,4.538473770552215015e-12,6.582133190839092830e-11,0.000000000000000000e+00,3.166104875136147140e-12,4.565802008458000741e-11,0.000000000000000000e+00
7.920164050192540162e+04,-9.749999999999999778e-01,3.084918956960282533e-12,4.650317111079377589e-11,0.000000000000000000e+00,2.120241821925198920e-12,3.211272845652282576e-11,0.000000000000000000e+00
8.899530352885223692e+04,-9.749999999999999778e-01,2.105420163646981059e-12,3.291133898248034373e-11,0.000000000000000000e+00,1.424090228479813301e-12,2.263603624429446033e-11,0.000000000000000000e+00
1.000000000000000000e+05,-9.749999999999999778e-01,1.443248938598522639e-12,2.333698337322689122e-11,0.000000000000000000e+00,9.596464956212154790e-13,1.599504256154609953e-11,0.000000000000000000e+00
1.000000000000000000e+01,-9.250000000000000444e-01,4.759468505277038893e-05,6.724797833450093252e-04,0.000000000000000000e+00,4.871866260708926323e-05,6.463091648575464187e-04,0.000000000000000000e+00
1.123654800138750964e+01,-9.250000000000000444e-01,6.122244104313935141e-05,7.454330930732584000e-04,0.000000000000000000e+00,6.206417500310061435e-05,7.202390052012009204e-04,0.000000000000000000e+00
1.262600109874856535e+01,-9.250000000000000444e-01,7.720680932227719717e-05,8.155236461234352096e-04,0.000000000000000000e+00,7.753475043182424557e-05,7.919041242939404415e-04,0.000000000000000000e+00
1.418726674116596165e+01,-9.250000000000000444e-01,9.548268842231236576e-05,8.807366711690779075e-04,0.000000000000000000e+00,9.501459247986063239e-05,8.592353186120084895e-04,0.000000000000000000e+00
1.594159037455998806e+01,-9.250000000000000444e-01,1.158374619919861937e-04,9.391185383448981362e-04,0.000000000000000000e+00,1.142487532754977043e-04,9.201933427285995462e-04,0.000000000000000000e+00
1.791284454622003963e+01,-9.250000000000000444e-01,1.378986711502260931e-04,9.888780588003078312e-04,0.000000000000000000e+00,1.348368520712746972e-04,9.728758171546900493e-04,0.000000000000000000e+00
2.012785375849939484e+01,-9.250000000000000444e-01,1.611346991808744716e-04,1.028480924657576004e-03,0.000000000000000000e+00,1.562393589904332387e-04,1.015619398473179089e-03,0.000000000000000000e+00
2.261675949222864546e+01,-9.250000000000000444e-01,1.848703652251863945e-04,1.056730140617040880e-03,0.000000000000000000e+00,1.777975340497655568e-04,1.047089314533767267e-03,0.000000000000000000e+00
2.541343036702636482e+01,-9.250000000000000444e-01,2.083176425011304693e-04,1.072826473421987408e-03,0.000000000000000000e+00,1.987665006530000829e-04,1.066349408698236785e-03,0.000000000000000000e+00
2.855592301990107629e+01,-9.250000000000000444e-01,2.306198166156025271e-04,1.076404692420995747e-03,0.000000000000000000e+00,2.183592314792142969e-04,1.072907558987809063e-03,0.000000000000000000e+00
3.208699997370450063e+01,-9.250000000000000444e-01,2.509055694264427359e-04,1.067543490284336358e-03,0.000000000000000000e+00,2.357976984093242893e-04,1.066733536181067041e-03,0.000000000000000000e+00
3.605471154250502508e+01,-9.250000000000000444e-01,2.683480110208423465e-04,1.046749217265752945e-03,0.000000000000000000e+00,2.503663386743941064e-04,1.048248782954856653e-03,0.000000000000000000e+00
4.051304969235381748e+01,-9.250000000000000444e-01,2.822228355095657173e-04,1.014915691239226146e-03,0.000000000000000000e+00,2.614625062156652633e-04,1.018289962086068494e-03,0.000000000000000000e+00
4.552268275507309880e+01,-9.250000000000000444e-01,2.919596965439495272e-04,9.732641431144913383e-04,0.000000000000000000e+00,2.686387999230056270e-04,9.780501849608969154e-04,0.000000000000000000e+00
5.115178099293142822e+01,-9.250000000000000444e-01,2.971816090824234806e-04,9.232686607644659130e-04,0.000000000000000000e+00,2.716330611563425967e-04,9.290033942473952238e-04,0.000000000000000000e+00
5.747694424835352578e+01,-9.250000000000000444e-01,2.977285764786300566e-04,8.665732114776469571e-04,0.000000000000000000e+00,2.703832725359059689e-04,8.728183126173993380e-04,0.000000000000000000e+00
6.458424430196977539e+01,-9.250000000000000444e-01,2.936634983167284271e-04,8.049064349303287121e-04,0.000000000000000000e+00,2.650263455435433973e-04,8.112686418927888936e-04,0.000000000000000000e+00
7.257039612324216193e+01,-9.250000000000000444e-01,2.852604496944225582e-04,7.399999564845765199e-04,0.000000000000000000e+00,2.558815922755266494e-04,7.461458426492650680e-04,0.000000000000000000e+00
8.154407395185161533e+01,-9.250000000000000444e-01,2.729773386791523081e-04,6.735150798641230917e-04,0.000000000000000000e+00,2.434212802239432922e-04,6.791799477473520847e-04,0.000000000000000000e+00
9.162739011886736762e+01,-9.250000000000000444e-01,2.574164863388615472e-04,6.069815199213807232e-04,0.000000000000000000e+00,2.282318621802052045e-04,6.119726140766482700e-04,0.000000000000000000e+00
1.029575567312512732e+02,-9.250000000000000444e-01,2.392776537518504312e-04,5.417504852165450253e-04,0.000000000000000000e+00,2.109701307324720427e-04,5.459451655379007071e-04,0.000000000000000000e+00
1.156887528316282072e+02,-9.250000000000000444e-01,2.193083852455130433e-04,4.789630652990883495e-04,0.000000000000000000e+00,1.923186357815613741e-04,4.823028951092958117e-04,0.000000000000000000e+00
1.299942224413244958e+02,-9.250000000000000444e-01,1.982562723602365035e-04,4.195336454407328527e-04,0.000000000000000000e+00,1.729442787326286829e-04,4.220155211111781116e-04,0.000000000000000000e+00
1.460686320364988831e+02,-9.250000000000000444e-01,1.768269800524677193e-04,3.641470556294748714e-04,0.000000000000000000e+00,1.534631803147233078e-04,3.658125435900485439e-04,0.000000000000000000e+00
1.641307195375129879e+02,-9.250000000000000444e-01,1.556507828379769670e-04,3.132674165958576856e-04,0.000000000000000000e+00,1.344138703283238704e-04,3.141913902088739620e-04,0.000000000000000000e+00
1.844262708585534654e+02,-9.250000000000000444e-01,1.352591225387702960e-04,2.671561920590319827e-04,0.000000000000000000e+00,1.162397344174740429e-04,2.674357040274886002e-04,0.000000000000000000e+00
2.072314645219029501e+02,-9.250000000000000444e-01,1.160714982594312800e-04,2.258967796581470508e-04,0.000000000000000000e+00,9.928062322095441495e-05,2.256408976675512820e-04,0.000000000000000000e+00
2.328566298498196545e+02,-9.250000000000000444e-01,9.839197417262563795e-05,1.894230352416021769e-04,0.000000000000000000e+00,8.377269290745711645e-05,1.887441403659274799e-04,0.000000000000000000e+00
2.616504698748821056e+02,-9.250000000000000444e-01,8.241383224133013005e-05,1.575493730874607927e-04,0.000000000000000000e+00,6.985496611176606667e-05,1.565561984926868561e-04,0.000000000000000000e+00
2.940048064334707760e+02,-9.250000000000000444e-01,6.823044220536923473e-05,1.300004585445541495e-04,0.000000000000000000e+00,5.758079511851430448e-05,1.287929499769624876e-04,0.000000000000000000e+00
3.303599120128339450e+02,-9.250000000000000444e-01,5.585025955492775774e-05,1.064389510154669245e-04,0.000000000000000000e+00,4.693235240142526498e-05,1.051048729482349672e-04,0.000000000000000000e+00
3.712105009066360708e+02,-9.250000000000000444e-01,4.521394793673703586e-05,8.649021256249984891e-05,0.000000000000000000e+00,3.783641803447409700e-05,8.510331023241293486e-05,0.000000000000000000e+00
4.171124612056516412e+02,-9.250000000000000444e-01,3.621188892459754845e-05,6.976332963665043019e-05,0.000000000000000000e+00,3.018001607092019790e-05,6.838278723482806314e-05,0.000000000000000000e+00
4.686904192314192414e+02,-9.250000000000000444e-01,2.870071631239923395e-05,5.586817352397209529e-05,0.000000000000000000e+00,2.382480805986352961e-05,5.453907789454187134e-05,0.000000000000000000e+00
5.266462393484280256e+02,-9.250000000000000444e-01,2.251792614603832717e-05,4.442853203844470870e-05,0.000000000000000000e+00,1.861952421586109417e-05,4.318305208354255328e-05,0.000000000000000000e+00
5.917685748188819161e+02,-9.250000000000000444e-01,1.749401256121098475e-05,3.509157429614095003e-05,0.000000000000000000e+00,1.441005723297846554e-05,3.395059039845255779e-05,0.000000000000000000e+00
6.649435996665046105e+02,-9.250000000000000444e-01,1.346192473371659798e-05,2.753406404139020674e-05,0.000000000000000000e+00,1.104713147223125725e-05,2.650902075476973559e-05,0.000000000000000000e+00
7.471670675868082299e+02,-9.250000000000000444e-01,1.026391043748755445e-05,2.146582290923636067e-05,0.000000000000000000e+00,8.391677064286695529e-06,2.056062441209850333e-05,0.000000000000000000e+00
8.395578619995112604e+02,-9.250000000000000444e-01,7.756000212102277821e-06,1.663097475065844591e-05,0.000000000000000000e+00,6.318182386952175333e-06,1.584379002414699670e-05,0.000000000000000000e+00
9.433732216299773654e+02,-9.250000000000000444e-01,5.810497583392079604e-06,1.280748879255163506e-05,0.000000000000000000e+00,4.716376242583929549e-06,1.213237774056273843e-05,0.000000000000000000e+00
1.060025848806882323e+03,-9.250000000000000444e-01,4.316887021989277253e-06,9.805495917979206385e-06,0.000000000000000000e+00,3.491614987154825765e-06,9.233805862446890230e-06,0.000000000000000000e+00
1.191103133283006855e+03,-9.250000000000000444e-01,3.181567760712315005e-06,7.464790444769563888e-06,0.000000000000000000e+00,2.564334108178035115e-06,6.986303187615134964e-06,0.000000000000000000e+00
1.338388753173756413e+03,-9.250000000000000444e-01,2.326784164223595573e-06,5.651859231365155973e-06,0.000000000000000000e+00,1.868882320964598409e-06,5.255691870076773241e-06,0.000000000000000000e+00
1.503886946955410167e+03,-9.250000000000000444e-01,1.689066469039957376e-06,4.256708311255612963e-06,0.000000000000000000e+00,1.352001340269379480e-06,3.931986720686722545e-06,0.000000000000000000e+00
1.689849786812456841e+03,-9.250000000000000444e-01,1.217431099724361433e-06,3.189689915293856143e-06,0.000000000000000000e+00,9.711556492108020044e-07,2.926023251949142113e-06,0.000000000000000000e+00
1.898807824465263138e+03,-9.250000000000000444e-01,8.715259931887163923e-07,2.378473069351822974e-06,0.000000000000000000e+00,6.928605663687212374e-07,2.166262044599892318e-06,0.000000000000000000e+00
2.133604526501410874e+03,-9.250000000000000444e-01,6.198489783215388752e-07,1.765250693834988807e-06,0.000000000000000000e+00,4.911078385683922485e-07,1.595862972144001721e-06,0.000000000000000000e+00
2.397434967801076255e+03,-9.250000000000000444e-01,4.381192331098436879e-07,1.304235757440373645e-06,0.000000000000000000e+00,3.459478516134558141e-07,1.170079847454261315e-06,0.000000000000000000e+00
2.693889309590172616e+03,-9.250000000000000444e-01,3.078441626797473736e-07,9.594681317469375795e-07,0.000000000000000000e+00,2.422567536073997303e-07,8.539935638442199973e-07,0.000000000000000000e+00
3.027001653763461491e+03,-9.250000000000000444e-01,2.150963264738564893e-07,7.029313711067844432e-07,0.000000000000000000e+00,1.686946712533661236e-07,6.205786009324009703e-07,0.000000000000000000e+00
3.401304938279252838e+03,-9.250000000000000444e-01,1.494960855897092031e-07,5.129634212759341950e-07,0.000000000000000000e+00,1.168465204416656036e-07,4.490823615952890214e-07,0.000000000000000000e+00
3.821892620633118895e+03,-9.250000000000000444e-01,1.033838491938191537e-07,3.729358629441453548e-07,0.000000000000000000e+00,8.052818029696140934e-08,3.236876327331753558e-07,0.000000000000000000e+00
4.294487988789272094e+03,-9.250000000000000444e-01,7.115950433324671394e-08,2.701713921273863539e-07,0.000000000000000000e+00,5.523653162907384655e-08,2.324240289603235374e-07,0.000000000000000000e+00
4.825522042741278710e+03,-9.250000000000000444e-01,4.876427389935322953e-08,1.950676324114555701e-07,0.000000000000000000e+00,3.772072776703053955e-08,1.662932638708083084e-07,0.000000000000000000e+00
5.422221006501586089e+03,-9.250000000000000444e-01,3.328055283843425407e-08,1.403960488600796079e-07,0.000000000000000000e+00,2.565296716270007131e-08,1.185743919555087535e-07,0.000000000000000000e+00
6.092704661368674351e+03,-9.250000000000000444e-01,2.262718436680042843e-08,1.007468692841104115e-07,0.000000000000000000e+00,1.737911910529038868e-08,8.427789412450929836e-08,0.000000000000000000e+00
6.846096838574657340e+03,-9.250000000000000444e-01,1.533038296005760083e-08,7.209388240215552594e-08,0.000000000000000000e+00,1.173219463082788117e-08,5.972097199701124447e-08,0.000000000000000000e+00
7.692649574879138527e+03,-9.250000000000000444e-01,1.035355007329938253e-08,5.145630883887979843e-08,0.000000000000000000e+00,7.894431057990323519e-09,4.220018807386936719e-08,0.000000000000000000e+00
8.643882620598269568e+03,-9.250000000000000444e-01,6.972213217803867041e-09,3.663830605237751167e-08,0.000000000000000000e+00,5.296405456229892701e-09,2.974131285345538759e-08,0.000000000000000000e+00
9.712740198471166877e+03,-9.250000000000000444e-01,4.683045850638917816e-09,2.602986191886725802e-08,0.000000000000000000e+00,3.543962807524677049e-09,2.090971038822318507e-08,0.000000000000000000e+00
1.091376714651273869e+04,-9.250000000000000444e-01,3.138295467580388029e-09,1.845573067961499256e-08,0.000000000000000000e+00,2.365774589271275971e-09,1.466769722090257828e-08,0.000000000000000000e+00
1.226330684177564399e+04,-9.250000000000000444e-01,2.098931233526127651e-09,1.306160979356091455e-08,0.000000000000000000e+00,1.576023100138674822e-09,1.026799846604864560e-08,0.000000000000000000e+00
1.377972359833556766e+04,-9.250000000000000444e-01,1.401434623602767056e-09,9.228931628939336409e-09,0.000000000000000000e+00,1.048058528315914106e-09,7.174695880695487563e-09,0.000000000000000000e+00
1.548365256585499083e+04,-9.250000000000000444e-01,9.344348321816878909e-10,6.511463250451153377e-09,0.000000000000000000e+00,6.959386687539616443e-10,5.004940806608511488e-09,0.000000000000000000e+00
