4.125000000000000000e+03,4.750450471588360301e-07,5.844291989866880866e-05,0.000000000000000000e+00,1.077768022332848208e-07,4.734471125844064435e-06,0.000000000000000000e+00
4.375000000000000000e+03,4.438783363372248603e-07,3.775013477154216172e-05,0.000000000000000000e+00,1.027721079188848130e-07,4.479465696081904830e-06,0.000000000000000000e+00
4.625000000000000000e+03,3.885439092335152863e-07,2.234209616051072061e-05,0.000000000000000000e+00,1.056637517878932086e-07,4.103707247462592556e-06,0.000000000000000000e+00
4.875000000000000000e+03,3.505757016392136545e-07,1.307566116955472111e-05,0.000000000000000000e+00,1.074222308727207380e-07,3.389446804340520433e-06,0.000000000000000000e+00
5.125000000000000000e+03,3.554248681365184365e-07,8.291292976302161707e-06,0.000000000000000000e+00,9.938830280166305677e-08,3.149086028204424395e-06,0.000000000000000000e+00
5.375000000000000000e+03,3.215174530451928161e-07,6.283649499465096849e-06,0.000000000000000000e+00,8.910656225216065402e-08,2.769498228033592739e-06,0.000000000000000000e+00
5.625000000000000000e+03,3.089572585077237656e-07,5.324689027461056266e-06,0.000000000000000000e+00,9.048875836515152889e-08,2.418287756193320285e-06,0.000000000000000000e+00
5.875000000000000000e+03,2.664216753549340297e-07,4.394660850949688793e-06,0.000000000000000000e+00,8.809272531397536886e-08,2.191965852200872323e-06,0.000000000000000000e+00
6.125000000000000000e+03,2.778038627960235574e-07,4.184715249930248512e-06,0.000000000000000000e+00,8.998212256990000332e-08,2.066657789954762546e-06,0.000000000000000000e+00
6.375000000000000000e+03,2.486848340242833623e-07,3.768970256448408583e-06,0.000000000000000000e+00,8.622259606139961259e-08,1.761886380336271399e-06,0.000000000000000000e+00
6.625000000000000000e+03,2.214595446074853720e-07,3.590003489998112486e-06,0.000000000000000000e+00,8.960507082567218235e-08,1.674033229892601761e-06,0.000000000000000000e+00
6.875000000000000000e+03,2.193068218791067288e-07,3.374046814399712304e-06,0.000000000000000000e+00,8.298868886385792928e-08,1.505829183438615398e-06,0.000000000000000000e+00
7.125000000000000000e+03,2.073744569650916858e-07,3.133047092135576570e-06,0.000000000000000000e+00,7.309797776379121427e-08,1.346570959007674494e-06,0.000000000000000000e+00
7.375000000000000000e+03,1.883388306282797753e-07,3.066861900365912395e-06,0.000000000000000000e+00,8.036113644923233212e-08,1.260315063660840213e-06,0.000000000000000000e+00
7.625000000000000000e+03,1.644743431519091332e-07,2.774241776924288257e-06,0.000000000000000000e+00,8.134248082466265711e-08,1.105618417881797772e-06,0.000000000000000000e+00
7.875000000000000000e+03,1.715866487423906625e-07,2.721635826284056374e-06,0.000000000000000000e+00,6.941681274136137684e-08,1.006514840190164891e-06,0.000000000000000000e+00
8.125000000000000000e+03,1.704384595505556973e-07,2.548531360909864238e-06,0.000000000000000000e+00,6.413291159585025413e-08,9.226338683254969732e-07,0.000000000000000000e+00
8.375000000000000000e+03,1.467349546871797929e-07,2.576011876482000153e-06,0.000000000000000000e+00,6.944962174255248353e-08,8.907038653017931205e-07,0.000000000000000000e+00
8.625000000000000000e+03,1.545854166920703386e-07,2.453764076678728175e-06,0.000000000000000000e+00,6.532644510406960293e-08,8.526334475345192837e-07,0.000000000000000000e+00
8.875000000000000000e+03,1.424729805884440206e-07,2.368002967986656050e-06,0.000000000000000000e+00,5.795337136040057325e-08,8.389529084342737842e-07,0.000000000000000000e+00
9.125000000000000000e+03,1.319434132132265634e-07,2.210439201619792483e-06,0.000000000000000000e+00,5.846275757491664223e-08,8.126373659876931178e-07,0.000000000000000000e+00
9.375000000000000000e+03,1.438494625320553168e-07,2.249838298337872391e-06,0.000000000000000000e+00,5.898244854850656335e-08,7.270512572383896896e-07,0.000000000000000000e+00
9.625000000000000000e+03,1.187288749157174561e-07,2.218404423065160408e-06,0.000000000000000000e+00,5.227239229867864594e-08,6.061970344490069270e-07,0.000000000000000000e+00
9.875000000000000000e+03,1.129453897524858507e-07,2.167786914074232260e-06,0.000000000000000000e+00,5.439710310977800815e-08,5.971010695036825634e-07,0.000000000000000000e+00
