2.002002002002001985e-02,3.180248638131510735e+09
4.004004004004003969e-02,1.204107481408619308e+10
6.006006006006005954e-02,2.557357414143785095e+10
8.008008008008007939e-02,4.284704044546355438e+10
1.001001001001000923e-01,6.295350618761140442e+10
1.201201201201201191e-01,8.501474441093457031e+10
1.401401401401401459e-01,1.081887802475203857e+11
1.601601601601601588e-01,1.316927330582209930e+11
1.801801801801801717e-01,1.547491080093322449e+11
2.002002002002001846e-01,1.766111407777319031e+11
2.202202202202202252e-01,1.965505656504516296e+11
2.402402402402402382e-01,2.138690072235633545e+11
2.602602602602602788e-01,2.278492281797893066e+11
2.802802802802802917e-01,2.377495397612977295e+11
3.003003003003003046e-01,2.427759131631469421e+11
3.203203203203203175e-01,2.420121311947003479e+11
3.403403403403403304e-01,2.342884570792947388e+11
3.603603603603603434e-01,2.179312790560013123e+11
3.803803803803803563e-01,1.900563666312646179e+11
4.004004004004003692e-01,1.440185107398541870e+11
4.204204204204204376e-01,3.859844772897865295e+10
4.404404404404404505e-01,3.689268071851204634e+08
4.604604604604604634e-01,3.904230835892256498e+08
4.804804804804804763e-01,4.113812344047143459e+08
5.005005005005005447e-01,4.316857441827009916e+08
5.205205205205205576e-01,4.512613944199988246e+08
5.405405405405405705e-01,4.700157448969488144e+08
5.605605605605605835e-01,4.878875474021632671e+08
5.805805805805805964e-01,5.047906582764320374e+08
6.006006006006006093e-01,5.206320162792958021e+08
6.206206206206206222e-01,5.353785614661901593e+08
6.406406406406406351e-01,5.489428297939411402e+08
6.606606606606606480e-01,5.612842576258454323e+08
6.806806806806806609e-01,5.723107428005378246e+08
7.007007007007006738e-01,5.819969728862169981e+08
7.207207207207206867e-01,5.902694471171486378e+08
7.407407407407406996e-01,5.971085723403754234e+08
7.607607607607607125e-01,6.024891900499035120e+08
7.807807807807807254e-01,6.063047193365194798e+08
8.008008008008007383e-01,6.085776601338289976e+08
8.208208208208208623e-01,6.092510149684365988e+08
8.408408408408408752e-01,6.082943505656269789e+08
8.608608608608608881e-01,6.056750582099664211e+08
8.808808808808809010e-01,6.013732801273338795e+08
9.009009009009009139e-01,5.953497946491057873e+08
9.209209209209209268e-01,5.875964914850745201e+08
9.409409409409409397e-01,5.780843542479326725e+08
9.609609609609609526e-01,5.667223811619939804e+08
9.809809809809809655e-01,5.535249848753538132e+08
1.001001001001001089e+00,5.384895011410273314e+08
1.021021021021021102e+00,5.213995909631205797e+08
1.041041041041041115e+00,5.022205194677161574e+08
1.061061061061061128e+00,4.809410311304548383e+08
1.081081081081081141e+00,4.572272613601402044e+08
1.101101101101101154e+00,4.308424120312776566e+08
1.121121121121121167e+00,4.012947444551702142e+08
1.141141141141141180e+00,3.675295061526923180e+08
1.161161161161161193e+00,3.278073982003371716e+08
1.181181181181181206e+00,2.776343823640295863e+08
1.201201201201201219e+00,2.125179950156027973e+08
1.221221221221221231e+00,2.097326368813875914e+08
1.241241241241241244e+00,2.065947646601846218e+08
1.261261261261261257e+00,2.031107580067496896e+08
1.281281281281281270e+00,1.992784051091518998e+08
1.301301301301301283e+00,1.950982190926294923e+08
1.321321321321321296e+00,1.905674091271977723e+08
1.341341341341341309e+00,1.857090437117063403e+08
1.361361361361361322e+00,1.805152066109681726e+08
1.381381381381381335e+00,1.749539686718087494e+08
1.401401401401401348e+00,1.690870151926042140e+08
1.421421421421421361e+00,1.628681612405356169e+08
1.441441441441441373e+00,1.563302397168196142e+08
1.461461461461461386e+00,1.494590046285806596e+08
1.481481481481481399e+00,1.422525519602732062e+08
1.501501501501501412e+00,1.347058617377578914e+08
1.521521521521521425e+00,1.268136235116532296e+08
1.541541541541541438e+00,1.185605345871680528e+08
1.561561561561561451e+00,1.099261793548256755e+08
1.581581581581581464e+00,1.008558305666575432e+08
1.601601601601601477e+00,9.136288564310960472e+07
1.621621621621621712e+00,8.133999948341417313e+07
1.641641641641641725e+00,7.061480555674244463e+07
1.661661661661661737e+00,5.908847364129776508e+07
1.681681681681681750e+00,4.630731946422909945e+07
1.701701701701701763e+00,3.151455885214094073e+07
1.721721721721721776e+00,1.232571798801678419e+07
1.741741741741741789e+00,1.834732288322714157e+05
1.761761761761761802e+00,1.868143710469688813e+05
1.781781781781781815e+00,1.901650962136917806e+05
1.801801801801801828e+00,1.935219796730683302e+05
1.821821821821821841e+00,1.969009255314165493e+05
1.841841841841841854e+00,2.002928884077899274e+05
1.861861861861861867e+00,2.036936585961050587e+05
1.881881881881881879e+00,2.071012878434732847e+05
1.901901901901901892e+00,2.105135883732376387e+05
1.921921921921921905e+00,2.139469267868238676e+05
1.941941941941941918e+00,2.173884946504095569e+05
1.961961961961961931e+00,2.208366769900971267e+05
1.981981981981981944e+00,2.242899619087866158e+05
2.002002002002002179e+00,2.277460539246795815e+05
2.022022022022022192e+00,2.312233401159936329e+05
2.042042042042042205e+00,2.347061098060418153e+05
2.062062062062062218e+00,2.381933006002134061e+05
2.082082082082082231e+00,2.416840144592051802e+05
2.102102102102102243e+00,2.451767332253862405e+05
2.122122122122122256e+00,2.486868132552540046e+05
2.142142142142142269e+00,2.522002757533333206e+05
2.162162162162162282e+00,2.557167899783668981e+05
2.182182182182182295e+00,2.592339270107136981e+05
2.202202202202202308e+00,2.627537364803437376e+05
2.222222222222222321e+00,2.662871673848226783e+05
2.242242242242242334e+00,2.698222853888596292e+05
2.262262262262262347e+00,2.733587789874181035e+05
2.282282282282282360e+00,2.768943470356910839e+05
2.302302302302302373e+00,2.804317724758367403e+05
2.322322322322322385e+00,2.839795878102997085e+05
2.342342342342342398e+00,2.875273468769178144e+05
2.362362362362362411e+00,2.910742922702856013e+05
2.382382382382382424e+00,2.946188587745075347e+05
2.402402402402402437e+00,2.981651929675522260e+05
2.422422422422422450e+00,3.017206708253766992e+05
2.442442442442442463e+00,3.052744127351734787e+05
2.462462462462462476e+00,3.088255916123059578e+05
2.482482482482482489e+00,3.123725033104045433e+05
2.502502502502502502e+00,3.159211781158571248e+05
2.522522522522522515e+00,3.194748771449223277e+05
2.542542542542542527e+00,3.230255059241607087e+05
2.562562562562562540e+00,3.265708972463650862e+05
2.582582582582582553e+00,3.301108131655894103e+05
2.602602602602602566e+00,3.336536080556245870e+05
2.622622622622622579e+00,3.371985956940667820e+05
2.642642642642642592e+00,3.407379943625224987e+05
2.662662662662662605e+00,3.442713682436738163e+05
2.682682682682682618e+00,3.477975227383387391e+05
2.702702702702702631e+00,3.513269949098849320e+05
2.722722722722722644e+00,3.548550845419517136e+05
2.742742742742742657e+00,3.583764709496287396e+05
2.762762762762762669e+00,3.618903787004485494e+05
2.782782782782782682e+00,3.653946402192013338e+05
2.802802802802802695e+00,3.689041214295981335e+05
2.822822822822822708e+00,3.724091566693259520e+05
2.842842842842842721e+00,3.759061377296230057e+05
2.862862862862862734e+00,3.793929698367835954e+05
2.882882882882882747e+00,3.828692878525014385e+05
2.902902902902902760e+00,3.863530016369937803e+05
2.922922922922922773e+00,3.898282561986863147e+05
2.942942942942942786e+00,3.932944176472552936e+05
2.962962962962962798e+00,3.967500180307801347e+05
2.982982982982982811e+00,4.001948655222030357e+05
3.003003003003002824e+00,4.036421004394747433e+05
3.023023023023022837e+00,4.070796632279227488e+05
3.043043043043042850e+00,4.105064410749201779e+05
3.063063063063062863e+00,4.139214048383380868e+05
3.083083083083082876e+00,4.173262157829007483e+05
3.103103103103102889e+00,4.207307202746265102e+05
3.123123123123122902e+00,4.241240424240098801e+05
3.143143143143142915e+00,4.275058367961560725e+05
3.163163163163162928e+00,4.308743092016771552e+05
3.183183183183182940e+00,4.342320610098954057e+05
3.203203203203202953e+00,4.375884120847894228e+05
3.223223223223223410e+00,4.409328407228828873e+05
3.243243243243243423e+00,4.442640499239333440e+05
3.263263263263263436e+00,4.475808087243064656e+05
3.283283283283283449e+00,4.508875751012613182e+05
3.303303303303303462e+00,4.541888829373224289e+05
3.323323323323323475e+00,4.574766663681880455e+05
3.343343343343343488e+00,4.607500106506933225e+05
3.363363363363363501e+00,4.640077085172455409e+05
3.383383383383383514e+00,4.672562943466494908e+05
3.403403403403403527e+00,4.704987018396537751e+05
3.423423423423423539e+00,4.737265869992409716e+05
3.443443443443443552e+00,4.769393487417494762e+05
3.463463463463463565e+00,4.801356713022592594e+05
3.483483483483483578e+00,4.833225915164308972e+05
3.503503503503503591e+00,4.864994906315034605e+05
3.523523523523523604e+00,4.896611088380363653e+05
3.543543543543543617e+00,4.928059212764117401e+05
3.563563563563563630e+00,4.959333468090933166e+05
3.583583583583583643e+00,4.990528102249536896e+05
3.603603603603603656e+00,5.021600813739160076e+05
3.623623623623623669e+00,5.052504834729224676e+05
3.643643643643643681e+00,5.083227609293301357e+05
3.663663663663663694e+00,5.113764844845620100e+05
3.683683683683683707e+00,5.144245548524617916e+05
3.703703703703703720e+00,5.174582764095508028e+05
3.723723723723723733e+00,5.204736509936668444e+05
